Category,BG,Subcategory,Group,狀態,銷售單號,月份,開單日期,預交日期,預交年份,預交月份,交期變更,客戶名稱,負責業務,交貨方式,產品分類,品名,幣別,數量,單價,匯率,本國幣別NTD,客戶料號,客戶希交日,Term
MHC1,EMC,,Laird,09已出,WON2070125,7,2020-07-14,2020-09-24,2020,September,,Laird,沈思明,BY TRUCK,MHC1608-P series成,MHC1608P221ZBP2A2C6,USD,800000.0,0.00137,29.52,32353.92,MI0603L221R-11,2020-08-27,FCA
MCB2,EMC,,Laird,09已出,WON2070160,7,2020-07-17,2020-09-24,2020,September,2020-09-17,Laird,沈思明,BY TRUCK,MCB2012-S series成,MCB2012S121KBPC6,USD,400000.0,0.00157,29.52,18538.56,LI0805H121R-10,2020-09-17,FCA
MHC2,EMC,,Laird,09已出,WON2070160,7,2020-07-17,2020-09-24,2020,September,2020-09-17,Laird,沈思明,BY TRUCK,MHC2012-S series成,MHC2012S600QBTC6,USD,2004000.0,0.00143,29.52,84596.05,HI0805N600R-13,2020-09-24,FCA
MHC2,EMC,,Laird,09已出,WON2070252,7,2020-07-28,2020-09-24,2020,September,2020-09-17,Laird,沈思明,BY TRUCK,MHC2012-S series成,MHC2012S600QBTC6,USD,2304000.0,0.00143,29.5,97194.24,HI0805N600R-13,2020-09-24,FCA
MCB1,EMC,,Laird,09已出,WON2070277,7,2020-07-30,2020-09-24,2020,September,2020-08-17,Laird,沈思明,BY TRUCK,MCB1608-S series成,MCB1608S601FBPC6,USD,120000.0,0.00113,29.5,4000.2,HZ0603C601R-10,2020-09-10,FCA
MCB1,EMC,,Laird,09已出,WON2070293,7,2020-07-31,2020-09-24,2020,September,,Laird,沈思明,BY TRUCK,MCB1608-S series成,MCB1608S601FBPC6,USD,160000.0,0.00113,29.5,5333.6,HZ0603C601R-10,2020-08-27,FCA
MCB1,EMC,,Laird,09已出,WON2070293,7,2020-07-31,2020-09-24,2020,September,,Laird,沈思明,BY TRUCK,MCB1608-S series成,MCB1608S601FBPC6,USD,200000.0,0.00113,29.5,6667.0,HZ0603C601R-10,2020-09-10,FCA
MCB1,EMC,,Laird,09已出,WON2080023,8,2020-08-05,2020-09-24,2020,September,2020-10-15,Laird,沈思明,BY TRUCK,MCB1608-S series成,MCB1608S601FBPC6,USD,200000.0,0.00113,29.47,6660.22,HZ0603C601R-10,2020-09-16,FCA
MCB1,EMC,,Laird,09已出,WON2080095,8,2020-08-13,2020-09-24,2020,September,2020-08-20,Laird,沈思明,BY TRUCK,MCB1005-B series成,MCB1005B102EBP,USD,120000.0,0.0008,29.44,2826.24,HZ0402B102R-10,2020-09-24,FCA
MHC1,EMC,,Laird,09已出,WON2080230,8,2020-08-31,2020-09-24,2020,September,2020-10-21,Laird,沈思明,BY TRUCK,MHC1005-G series成,MHC1005G121MBP,USD,300000.0,0.0009,29.47,7956.9,MI0402K121R-10,2020-09-24,FCA
MCI1,EMC,,華新科技,09已出,AON2090129,9,2020-09-09,2020-09-24,2020,September,2020-10-19,華新科技,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ2N0CHBP,NTD,20000.0,0.034,1.0,680.0,WLCM1005Z0C2N0TB,2020-09-30,LOC2
MCB1,EMC,,華新科技,09已出,AON2090129,9,2020-09-09,2020-09-24,2020,September,2020-10-19,華新科技,許凱智,EXPRESS,MCB1608-S series成,MCB1608S301HBP,NTD,16000.0,0.037,1.0,592.0,WLBD1608K1U301TB,2020-09-30,LOC2
MCI1,EMC,,華新科技,09已出,AON2090191,9,2020-09-15,2020-09-24,2020,September,2020-11-09,華新科技,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ3N3SHBP,NTD,10000.0,0.029,1.0,290.0,WLCM1005Z0S3N3TB,2020-10-05,LOC2
MCI0,EMC,,華新科技,09已出,AON2090191,9,2020-09-15,2020-09-24,2020,September,2020-11-09,華新科技,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ10NJHBP,NTD,495000.0,0.046,1.0,22770.0,WLCM0603Z0J10NTB,2020-10-05,LOC2
MCI0,EMC,,華新科技,09已出,AON2090191,9,2020-09-15,2020-09-24,2020,September,2020-11-09,華新科技,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ12NJHBP,NTD,210000.0,0.046,1.0,9660.0,WLCM0603Z0J12NTB,2020-10-05,LOC2
MCI0,EMC,,華新科技,09已出,AON2090191,9,2020-09-15,2020-09-24,2020,September,2020-11-09,華新科技,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ33NJHBP,NTD,195000.0,0.064,1.0,12480.0,WLCM0603Z0J33NTB,2020-10-05,LOC2
MCI0,EMC,,華新科技,09已出,AON2090191,9,2020-09-15,2020-09-24,2020,September,2020-11-09,華新科技,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ8N2JHBP,NTD,210000.0,0.037,1.0,7770.0,WLCM0603Z0J8N2TB,2020-10-05,LOC2
MCI0,EMC,,華新科技,09已出,AON2090191,9,2020-09-15,2020-09-24,2020,September,2020-11-09,華新科技,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ1N5SHBP,NTD,405000.0,0.023,1.0,9315.0,WLCM0603Z0S1N5TB,2020-10-05,LOC2
MCI0,EMC,,華新科技,09已出,AON2090191,9,2020-09-15,2020-09-24,2020,September,2020-11-09,華新科技,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ1N8SHBP,NTD,405000.0,0.023,1.0,9315.0,WLCM0603Z0S1N8TB,2020-10-05,LOC2
MCI0,EMC,,華新科技,09已出,AON2090191,9,2020-09-15,2020-09-24,2020,September,2020-11-09,華新科技,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ3N9SHBP,NTD,210000.0,0.023,1.0,4830.0,WLCM0603Z0S3N9TB,2020-10-05,LOC2
MCI0,EMC,,華新科技,09已出,AON2090191,9,2020-09-15,2020-09-24,2020,September,2020-11-09,華新科技,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ4N7SHBP,NTD,165000.0,0.034,1.0,5610.0,WLCM0603Z0S4N7TB,2020-10-05,LOC2
MCI0,EMC,,華新科技,09已出,AON2090191,9,2020-09-15,2020-09-24,2020,September,2020-11-09,華新科技,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ5N1SHBP,NTD,210000.0,0.034,1.0,7140.0,WLCM0603Z0S5N1TB,2020-10-05,LOC2
MCI1,EMC,,華新科技,09已出,AON2090191,9,2020-09-15,2020-09-24,2020,September,2020-11-09,華新科技,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ18NJHBP,NTD,90000.0,0.029,1.0,2610.0,WLCM1005Z0J18NTB,2020-10-05,LOC2
TVS ,PC,,Eaton,09已出,SON2070269,7,2020-07-15,2020-09-24,2020,September,2020-08-27,EATON,沈思明,AIR-FWRD,TVS 0201,TVL 0201 01 AC1,USD,1695000.0,0.0077,29.52,385280.28,TVSA02V05C004,2020-09-24,FCA
TVS ,PC,,Eaton,09已出,SON2070270,7,2020-07-15,2020-09-24,2020,September,2020-10-05,EATON,沈思明,AIR-FWRD,TVS 0201,TVL 0201 01 AC1,USD,4995000.0,0.0077,29.52,1135383.48,TVSA02V05C004,2020-09-24,FCA
WIP2,WIP,,Eaton,09已出,SON2070427,7,2020-07-23,2020-09-24,2020,September,2020-09-22,EATON,沈思明,AIR-FWRD,WIP2520 S-1 Series,WIPEA252012S-1R0ML,USD,42000.0,0.03527,29.5,43699.53,28571511,2020-09-24,FCA
WIP2,WIP,,Eaton,09已出,SON2070427,7,2020-07-23,2020-09-24,2020,September,2020-09-22,EATON,沈思明,AIR-FWRD,WIP2520 S-1 Series,WIPEA252012S-1R0ML,USD,24000.0,0.03527,29.5,24971.16,28571511,2020-09-24,FCA
SGX0,PC,,Eaton,09已出,SON2080085,8,2020-08-06,2020-09-24,2020,September,2020-09-22,EATON,沈思明,AIR-FWRD,SGX0603成品,SurgX0603ESDA3,USD,5000.0,0.01296,29.47,1909.66,0603ESDA2-TRP,2020-09-24,FCA
WIP2,WIP,,Eaton,09已出,SON2080085,8,2020-08-06,2020-09-24,2020,September,2020-09-22,EATON,沈思明,AIR-FWRD,WIP2520 S-1 Series,WIPEA252012S-1R0ML,USD,120000.0,0.03527,29.47,124728.83,28571511,2020-09-24,FCA
EGA0,PC,,LF,09已出,SON2080331,8,2020-08-19,2020-09-24,2020,September,,LF,沈思明,AIR-FWRD,EGA0402AH成品,EGA10402V05A0-C3,USD,10000.0,0.01737,29.44,5113.73,RF1255-000,2020-10-21,FCA
EGA0,PC,,LF,09已出,SON2080464,8,2020-08-25,2020-09-24,2020,September,,LF,沈思明,AIR-FWRD,EGA0402AH成品,EGA10402V05A0-C3,USD,20000.0,0.01737,29.47,10237.88,RF1255-000,2020-10-27,FCA
EGA1,PC,,LF,09已出,SON2080464,8,2020-08-25,2020-09-24,2020,September,,LF,沈思明,AIR-FWRD,EGA1206-4成品,EGA41206V12A0,USD,10000.0,0.048,29.47,14145.6,RF1703-000,2020-10-27,FCA
MCI1,EMC,,華新科技,09已出,AON2090082,9,2020-09-07,2020-09-24,2020,September,2020-09-25,華新科技,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ2N0CHBP,NTD,20000.0,0.034,1.0,680.0,WLCM1005Z0C2N0TB,2020-09-28,LOC2
MCI1,EMC,,華新科技,09已出,AON2090082,9,2020-09-07,2020-09-24,2020,September,2020-09-25,華新科技,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ2N0CHBP,NTD,10000.0,0.034,1.0,340.0,WLCM1005Z0C2N0TB,2020-09-28,LOC2
MCI1,EMC,,華新科技,09已出,AON2090097,9,2020-09-08,2020-09-24,2020,September,2020-10-14,華新科技,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ1N8SHBP,NTD,30000.0,0.029,1.0,870.0,WLCM1005Z0S1N8TB,2020-09-29,LOC2
MCI1,EMC,,華新科技,09已出,AON2090129,9,2020-09-09,2020-09-24,2020,September,2020-10-19,華新科技,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ5N6SHBP,NTD,80000.0,0.029,1.0,2320.0,WL100505G5N6SGT03,2020-09-30,LOC2
MCI1,EMC,,華新科技,09已出,AON2090129,9,2020-09-09,2020-09-24,2020,September,2020-10-19,華新科技,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ47NJHBP,NTD,10000.0,0.049,1.0,490.0,WL100505G47NJGT02,2020-09-30,LOC2
MCI0,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ27NJHBP,NTD,45000.0,0.064,1.0,2880.0,WL060303Q27NJHT02,2020-09-25,LOC2
MCI0,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ33NJHBP,NTD,45000.0,0.064,1.0,2880.0,WL060303Q33NJHT02,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ1N5SHBP,NTD,30000.0,0.029,1.0,870.0,WL100505Q1N5SHT10,2020-09-25,LOC2
WIP2,WIP,,信昌,待通知,AON19C0017,12,2019-12-09,2020-09-25,2020,September,2020-10-06,信昌,許凱智,EXPRESS,WIP2520 P-1 Series,WIP252012P-2R2ML,NTD,1002000.0,0.29,1.0,290580.0,MCS25GD2R2MPMP,2020-09-25,LOC2
MCB2,EMC,,Laird,09已出,AON2070291,7,2020-07-31,2020-09-25,2020,September,2020-08-10,StewdCN,沈思明,UPS,MCB2012-S series成,MCB2012S121KBPC6,USD,4000.0,0.00157,29.5,185.26,LI0805H121R-10,2020-09-25,FCA
MCB2,EMC,,Laird,09已出,AON2070291,7,2020-07-31,2020-09-25,2020,September,2020-08-10,StewdCN,沈思明,UPS,MCB2012-S series成,MCB2012S601HBPC6,USD,4000.0,0.00157,29.5,185.26,HZ0805E601R-10,2020-09-25,FCA
Litt,PC,,LF,09已出,AON2080033,8,2020-08-05,2020-09-25,2020,September,2020-09-24,LF(TE),沈思明,FEDEX,Littelfuse代工成品,zepto0201-PSR-29326,USD,1695000.0,0.01251,29.47,624895.14,RF4874-000,2020-09-25,DAP
Litt,PC,,LF,09已出,AON2080153,8,2020-08-19,2020-09-25,2020,September,2020-11-20,LF,沈思明,FEDEX,Littelfuse代工成品,zepto0201-PSR-29326,USD,345000.0,0.01251,29.44,127061.57,RF4874-000,2020-09-25,DAP
Litt,PC,,LF,09已出,AON2080212,8,2020-08-25,2020-09-25,2020,September,2020-09-24,LF,沈思明,FEDEX,Littelfuse代工成品,zepto0201-PSR-29340,USD,2055000.0,0.01251,29.47,757616.23,RF4875-000,2020-09-25,DAP
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ1N8SHBP,NTD,30000.0,0.029,1.0,870.0,WL100505Q1N8SHT09,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ3N3SHBP,NTD,30000.0,0.029,1.0,870.0,WL100505Q3N3SHT08,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ47NJHBP,NTD,30000.0,0.042,1.0,1260.0,WL100505Q47NJHT02,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ56NJHBP,NTD,30000.0,0.042,1.0,1260.0,WL100505Q56NJHT02,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQR10JHBP,NTD,30000.0,0.07,1.0,2100.0,WL100505QR10JHT02,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQ1N0SHBP,NTD,12000.0,0.07,1.0,840.0,WL160808Q1N0SHT10,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQ3N9SHBP,NTD,12000.0,0.07,1.0,840.0,WL160808Q3N9SHT10,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQ4N7SHBP,NTD,12000.0,0.07,1.0,840.0,WL160808Q4N7SHT10,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQ5N6SHBP,NTD,12000.0,0.07,1.0,840.0,WL160808Q5N6SHT06,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQ6N8JHBP,NTD,12000.0,0.092,1.0,1104.0,WL160808Q6N8JHT06,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQ15NJHBP,NTD,12000.0,0.092,1.0,1104.0,WL160808Q15NJHT06,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQ18NJHBP,NTD,12000.0,0.092,1.0,1104.0,WL160808Q18NJHT06,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQ27NJHBP,NTD,12000.0,0.092,1.0,1104.0,WL160808Q27NJHT06,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQ68NJHBP,NTD,12000.0,0.104,1.0,1248.0,WL160808Q68NJHT04,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQ82NJHBP,NTD,12000.0,0.131,1.0,1572.0,WL160808Q82NJHT03,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQR10JHBP,NTD,12000.0,0.131,1.0,1572.0,WL160808QR10JHT03,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQR12JHBP,NTD,12000.0,0.131,1.0,1572.0,WL160808QR12JHT03,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQR22JHBP,NTD,12000.0,0.143,1.0,1716.0,WL160808QR22JHT03,2020-09-25,LOC2
WIP2,WIP,,信昌,09已出,AON2080240,8,2020-08-27,2020-09-25,2020,September,2020-11-03,信昌,許凱智,EXPRESS,WIP2520 P-1 Series,WIP252012P-R68ML,NTD,3000.0,0.29,1.0,870.0,MCS25GDR68MPMP,2020-09-25,LOC2
WIP2,WIP,,信昌,09已出,AON2080240,8,2020-08-27,2020-09-25,2020,September,2020-11-03,信昌,許凱智,EXPRESS,WIP2520 P-1 Series,WIP252012P-R68ML,NTD,6000.0,0.29,1.0,1740.0,MCS25GDR68MPMP,2020-09-25,LOC2
WIP2,WIP,,信昌,09已出,AON2080240,8,2020-08-27,2020-09-25,2020,September,2020-11-03,信昌,許凱智,EXPRESS,WIP2520 P-1 Series,WIP252012P-R68ML,NTD,6000.0,0.29,1.0,1740.0,MCS25GDR68MPMP,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080252,8,2020-08-28,2020-09-25,2020,September,2020-10-23,信昌,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ5N6SHBP,NTD,10000.0,0.029,1.0,290.0,WL100505Q5N6SHT06,2020-09-25,LOC2
MLVS,PC,,華新科技,09已出,SON2070410,7,2020-07-22,2020-09-25,2020,September,2020-08-05,華新科技,許凱智,EXPRESS,MLVS0805 AM成品,MLVS0805P35-171,NTD,28000.0,0.564,1.0,15792.0,VZ0805M450AGTN,2020-08-12,LOC2
MLVS,PC,,華新科技,09已出,SON2070565,7,2020-07-30,2020-09-25,2020,September,2020-09-18,華新科技,許凱智,EXPRESS,MLVS0402 L Free Ser,MLVS0402LE06,NTD,430000.0,0.048,1.0,20640.0,VH0402M050CGT5R0,2020-08-18,LOC2
MLVS,PC,,華新科技,09已出,SON2070604,7,2020-07-31,2020-09-25,2020,September,2020-09-18,華新科技,許凱智,EXPRESS,MLVS0402 L Free Ser,MLVS0402LE06,NTD,2000000.0,0.048,1.0,96000.0,VH0402M050CGT5R0,2020-08-20,LOC2
MLVS,PC,,華新科技,09已出,SON2080205,8,2020-08-12,2020-09-25,2020,September,2020-09-18,華新科技,許凱智,EXPRESS,MLVS0805 AM成品,MLVS0805P35-171,NTD,36000.0,0.564,1.0,20304.0,VZ0805M450AGTN,2020-08-31,LOC2
ACA-,RF,Chip,華新科技,09已出,SON2090437,9,2020-09-21,2020-09-25,2020,September,,華新科技,許凱智,EXPRESS,ACA-5036-A2-CC成品,ACM3-5036-A1-CC-S,NTD,6000.0,2.4,1.0,14400.0,ACM3-5036-A1-CC-S,2020-09-25,LOC2
MCB1,EMC,,TELTONIKA,09已出,WON2070124,7,2020-07-14,2020-09-25,2020,September,,TELTONIK,許凱智,DHL,MCB1005-B series成,MCB1005B102GBP,USD,50000.0,0.00112,29.52,1653.12,MCB1005B102GBP,2020-09-25,EXW
MHC1,EMC,,TELTONIKA,09已出,WON2070274,7,2020-07-30,2020-09-25,2020,September,,TELTONIK,許凱智,DHL,MHC1608-S series成,MHC1608S600QBP,USD,212000.0,0.0015,29.5,9381.0,MHC1608S600QBP,2020-09-25,EXW
MCB1,EMC,,TELTONIKA,09已出,WON2080057,8,2020-08-10,2020-09-25,2020,September,2020-09-21,TELTONIK,許凱智,DHL,MCB1005-S series成,MCB1005S102FBP,USD,20000.0,0.00125,29.47,736.75,MCB1005S102FBP,2020-09-25,EXW
MHC3,EMC,,TELTONIKA,09已出,WON2080057,8,2020-08-10,2020-09-25,2020,September,2020-09-21,TELTONIK,許凱智,DHL,MHC3216-S series成,MHC3216S800RBE,USD,9000.0,0.0055,29.47,1458.77,MHC3216S800RBE,2020-09-25,EXW
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ2N2SHBP,NTD,30000.0,0.029,1.0,870.0,WL100505Q2N2SHT09,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ2N4SHBP,NTD,30000.0,0.029,1.0,870.0,WL100505Q2N4SHT08,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ4N7SHBP,NTD,30000.0,0.029,1.0,870.0,WL100505Q4N7SHT07,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ33NJHBP,NTD,30000.0,0.042,1.0,1260.0,WL100505Q33NJHT02,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ6N8JHBP,NTD,30000.0,0.029,1.0,870.0,WL100505Q6N8JHT06,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ22NJHBP,NTD,30000.0,0.029,1.0,870.0,WL100505Q22NJHT03,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ27NJHBP,NTD,30000.0,0.029,1.0,870.0,WL100505Q27NJHT03,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ68NJHBP,NTD,30000.0,0.042,1.0,1260.0,WL100505Q68NJHT02,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQ10NJHBP,NTD,12000.0,0.092,1.0,1104.0,WL160808Q10NJHT06,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQ33NJHBP,NTD,12000.0,0.104,1.0,1248.0,WL160808Q33NJHT06,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQ47NJHBP,NTD,12000.0,0.104,1.0,1248.0,WL160808Q47NJHT05,2020-09-25,LOC2
MCI1,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQR27JHBP,NTD,12000.0,0.143,1.0,1716.0,WL160808QR27JHT02,2020-09-25,LOC2
MCI0,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ1N0SHBP,NTD,45000.0,0.023,1.0,1035.0,WL060303Q1N0SHT06,2020-09-25,LOC2
MCI0,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ1N6SHBP,NTD,45000.0,0.023,1.0,1035.0,WL060303Q1N6SHT05,2020-09-25,LOC2
MCI0,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ2N0SHBP,NTD,45000.0,0.023,1.0,1035.0,WL060303Q2N0SHT05,2020-09-25,LOC2
MCI0,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ2N2SHBP,NTD,45000.0,0.023,1.0,1035.0,WL060303Q2N2SHT05,2020-09-25,LOC2
MCI0,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ2N7SHBP,NTD,45000.0,0.023,1.0,1035.0,WL060303Q2N7SHT05,2020-09-25,LOC2
MCI0,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ3N0SHBP,NTD,45000.0,0.023,1.0,1035.0,WL060303Q3N0SHT05,2020-09-25,LOC2
MCI0,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ3N3SHBP,NTD,45000.0,0.023,1.0,1035.0,WL060303Q3N3SHT05,2020-09-25,LOC2
MCI0,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ3N9SHBP,NTD,45000.0,0.023,1.0,1035.0,WL060303Q3N9SHT04,2020-09-25,LOC2
MCI0,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ4N3SHBP,NTD,45000.0,0.034,1.0,1530.0,WL060303Q4N3SHT04,2020-09-25,LOC2
MCI0,EMC,,信昌,09已出,AON2080213,8,2020-08-25,2020-09-25,2020,September,2020-09-25,信昌,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ4N7SHBP,NTD,45000.0,0.034,1.0,1530.0,WL060303Q4N7SHT04,2020-09-25,LOC2
